wv,spd
360,0.010747642
361,0.011018788
362,0.011406219
363,0.011836015
364,0.012252823
365,0.012619795
366,0.012772531
367,0.012809281
368,0.012799302
369,0.012770348
370,0.012811033
371,0.012887041
372,0.012972493
373,0.013063584
374,0.013179892
375,0.013294934
376,0.013382747
377,0.013427001
378,0.013336258
379,0.013162996
380,0.01296748
381,0.012775035
382,0.012645377
383,0.012574342
384,0.012549504
385,0.012576408
386,0.012698805
387,0.012892005
388,0.013116199
389,0.013354051
390,0.013495708
391,0.013590906
392,0.01374056
393,0.013985042
394,0.014467483
395,0.015160829
396,0.015964704
397,0.016852871
398,0.017824637
399,0.018839099
400,0.019832198
401,0.020760389
402,0.021493176
403,0.02202885
404,0.022463636
405,0.022815906
406,0.02310943
407,0.023360526
408,0.023578154
409,0.023776641
410,0.023999674
411,0.024253959
412,0.024497861
413,0.024722442
414,0.024906153
415,0.025041385
416,0.025145931
417,0.025221586
418,0.025278581
419,0.025319124
420,0.025325308
421,0.025291232
422,0.025184879
423,0.024994658
424,0.024781639
425,0.024565371
426,0.024367753
427,0.024209382
428,0.024103045
429,0.024065807
430,0.024143197
431,0.02437121
432,0.02467609
433,0.025042152
434,0.02545177
435,0.025887538
436,0.026340527
437,0.026797444
438,0.027229458
439,0.027604062
440,0.027969709
441,0.028334334
442,0.028717248
443,0.029145192
444,0.029574336
445,0.029995235
446,0.030395163
447,0.030757474
448,0.031090083
449,0.031389233
450,0.031646319
451,0.031842578
452,0.032005988
453,0.032142885
454,0.03226177
455,0.032378666
456,0.032481611
457,0.032571267
458,0.032649118
459,0.032721251
460,0.032778986
461,0.032820169
462,0.032840803
463,0.032817286
464,0.032781437
465,0.032741107
466,0.032704797
467,0.032698531
468,0.032703362
469,0.032719437
470,0.032746889
471,0.032789767
472,0.032842778
473,0.032904517
474,0.032973588
475,0.033082273
476,0.033183564
477,0.033261117
478,0.033299878
479,0.033223651
480,0.033097934
481,0.032937605
482,0.03275311
483,0.03253191
484,0.032313842
485,0.032121733
486,0.031975895
487,0.031975448
488,0.032043386
489,0.032153044
490,0.032289773
491,0.032449987
492,0.03260589
493,0.032735571
494,0.032819308
495,0.032774821
496,0.032653868
497,0.032481562
498,0.032267872
499,0.032001175
500,0.031715006
501,0.031436235
502,0.031185433
503,0.031037457
504,0.03095673
505,0.030917201
506,0.030911705
507,0.030957032
508,0.031022675
509,0.031078979
510,0.031106034
511,0.031018291
512,0.030855371
513,0.030665046
514,0.030463945
515,0.030285984
516,0.030133223
517,0.030003037
518,0.029902061
519,0.029865956
520,0.029879231
521,0.029913019
522,0.029956331
523,0.02998272
524,0.029991599
525,0.029992804
526,0.029985256
527,0.029959537
528,0.029919514
529,0.029876249
530,0.029834261
531,0.029817186
532,0.029819867
533,0.02981679
534,0.029799052
535,0.029735761
536,0.0296268
537,0.029501162
538,0.029366311
539,0.029234942
540,0.029112872
541,0.02899792
542,0.028893476
543,0.028806362
544,0.028739119
545,0.0286885
546,0.028655134
547,0.028653819
548,0.028683031
549,0.028714187
550,0.028736044
551,0.028725129
552,0.028670669
553,0.028588492
554,0.028478108
555,0.028331812
556,0.028148416
557,0.027944759
558,0.027727066
559,0.027509822
560,0.02730128
561,0.027086131
562,0.026862439
563,0.026622802
564,0.026363058
565,0.026096761
566,0.025827726
567,0.025554288
568,0.025277168
569,0.025016932
570,0.024783509
571,0.024593364
572,0.024460977
573,0.024375107
574,0.02433805
575,0.024364825
576,0.024468316
577,0.024607208
578,0.024768256
579,0.024949204
580,0.025147717
581,0.025310431
582,0.025409989
583,0.025381999
584,0.025156446
585,0.024849471
586,0.024483617
587,0.024078416
588,0.023652444
589,0.023240637
590,0.022869805
591,0.022588795
592,0.022457259
593,0.022406286
594,0.022430081
595,0.022528747
596,0.022706458
597,0.02293013
598,0.023184767
599,0.023449179
600,0.023696834
601,0.023942865
602,0.024182359
603,0.024408858
604,0.024614291
605,0.024801655
606,0.024968669
607,0.025108293
608,0.025207829
609,0.025290314
610,0.02536184
611,0.025431618
612,0.02551304
613,0.025594898
614,0.025677592
615,0.025766404
616,0.025873624
617,0.025971944
618,0.026052678
619,0.026102256
620,0.026099905
621,0.026064884
622,0.025997661
623,0.025888566
624,0.025712084
625,0.025527973
626,0.025356069
627,0.025224974
628,0.025178149
629,0.025182543
630,0.02524079
631,0.025362859
632,0.025571747
633,0.025824953
634,0.026110442
635,0.026421761
636,0.026762303
637,0.027085802
638,0.027369088
639,0.027573073
640,0.027631439
641,0.027617669
642,0.027540114
643,0.027402386
644,0.027200861
645,0.026971461
646,0.026731595
647,0.026503319
648,0.026314864
649,0.026157888
650,0.026041279
651,0.025976822
652,0.025979506
653,0.026043093
654,0.026171425
655,0.026378669
656,0.026688192
657,0.027052978
658,0.02745975
659,0.027898299
660,0.028360611
661,0.028819041
662,0.029255435
663,0.029636217
664,0.029919507
665,0.030155618
666,0.030349845
667,0.030506916
668,0.030631369
669,0.030730864
670,0.030811518
671,0.030885192
672,0.030964652
673,0.031033562
674,0.031090168
675,0.031146679
676,0.031215033
677,0.031242238
678,0.031208331
679,0.031082997
680,0.030838406
681,0.03048934
682,0.030028436
683,0.02939488
684,0.028551808
685,0.027655959
686,0.02676072
687,0.025950374
688,0.025289731
689,0.024745042
690,0.024336742
691,0.024146676
692,0.024206819
693,0.024379842
694,0.024624985
695,0.024863703
696,0.02505482
697,0.025245445
698,0.02542991
699,0.025579257
700,0.025691323
701,0.025809364
702,0.025947876
703,0.026167082
704,0.026468011
705,0.026778039
706,0.027074559
707,0.027371461
708,0.027630322
709,0.027765961
710,0.027728081
711,0.027334427
712,0.026608694
713,0.025703607
714,0.024662562
715,0.023499154
716,0.022276837
717,0.021080257
718,0.019972691
719,0.019140603
720,0.018551921
721,0.018116046
722,0.017818579
723,0.017625218
724,0.017538914
725,0.017567538
726,0.017708549
727,0.017946905
728,0.018292142
729,0.018754115
730,0.01933731
731,0.020130159
732,0.021048941
733,0.022024238
734,0.023015866
735,0.023913478
736,0.02475642
737,0.0255586
738,0.026315166
739,0.027016936
740,0.027664304
741,0.028255314
742,0.028787175
743,0.029254254
744,0.029657433
745,0.029995553
746,0.030267118
747,0.030490935
748,0.030637853
749,0.030696647
750,0.030659443
751,0.030641109
752,0.030449225
753,0.030019717
754,0.029258475
755,0.027806824
756,0.026086375
757,0.024182362
758,0.022150882
759,0.019948397
760,0.017909678
761,0.016200161
762,0.015114737
763,0.015111956
764,0.015642911
765,0.016631531
766,0.018047556
767,0.019868478
768,0.021835884
769,0.023808694
770,0.025517633
771,0.026762061
772,0.027784863
773,0.02859061
774,0.029146584
775,0.029458726
776,0.029617146
777,0.029661305
778,0.029691761
779,0.029723618
780,0.029686928
