wv,spd
360,0.002298191
361,0.002366141
362,0.00244859
363,0.002534653
364,0.002615996
365,0.002686829
366,0.00272287
367,0.002737912
368,0.002741542
369,0.002737334
370,0.002731093
371,0.002724115
372,0.002718005
373,0.002715177
374,0.002732118
375,0.002757596
376,0.002780685
377,0.002796266
378,0.002780792
379,0.002746018
380,0.002705609
381,0.002664661
382,0.002633712
383,0.002613188
384,0.00260221
385,0.00260274
386,0.002627977
387,0.002670994
388,0.002720418
389,0.002771486
390,0.002797964
391,0.002810653
392,0.002832227
393,0.002871313
394,0.002958016
395,0.003086868
396,0.003237077
397,0.003403346
398,0.003584969
399,0.003774013
400,0.003958386
401,0.00412968
402,0.004262887
403,0.004357588
404,0.004432062
405,0.004489723
406,0.004534505
407,0.004569625
408,0.004597594
409,0.004621439
410,0.00465038
411,0.004685834
412,0.004719023
413,0.004748063
414,0.004768212
415,0.004777888
416,0.004781276
417,0.004778928
418,0.004773273
419,0.004764957
420,0.004750149
421,0.004727691
422,0.004691446
423,0.004639171
424,0.00458247
425,0.004525035
426,0.004471443
427,0.004425777
428,0.004389183
429,0.004364416
430,0.004358452
431,0.004376855
432,0.004408902
433,0.004452488
434,0.004506677
435,0.004570407
436,0.004637477
437,0.004704334
438,0.004763106
439,0.004804894
440,0.004843328
441,0.004880766
442,0.004922457
443,0.004975544
444,0.005029209
445,0.005081386
446,0.005128971
447,0.00516762
448,0.005200755
449,0.005228109
450,0.005249045
451,0.005262156
452,0.005269581
453,0.005271818
454,0.005269316
455,0.005262347
456,0.005251834
457,0.005238405
458,0.005222833
459,0.005206708
460,0.005189001
461,0.005169838
462,0.005149256
463,0.005126318
464,0.005102839
465,0.005079442
466,0.00505683
467,0.005037788
468,0.005019756
469,0.005002441
470,0.004985552
471,0.004967978
472,0.004950565
473,0.004933345
474,0.004916348
475,0.004905587
476,0.004892989
477,0.004875931
478,0.004852018
479,0.004806116
480,0.004752612
481,0.004695348
482,0.004637242
483,0.004584119
484,0.004535179
485,0.004491772
486,0.004455567
487,0.004435977
488,0.004425111
489,0.004420023
490,0.00441895
491,0.004423929
492,0.004428674
493,0.004428925
494,0.004421173
495,0.00439014
496,0.004345761
497,0.00429296
498,0.004233811
499,0.004168664
500,0.004101475
501,0.004035667
502,0.003974161
503,0.003926963
504,0.003889664
505,0.003859097
506,0.003834562
507,0.003819434
508,0.003809041
509,0.003798856
510,0.003786009
511,0.003759209
512,0.003723225
513,0.003683872
514,0.003642966
515,0.003604002
516,0.003567385
517,0.003533071
518,0.003501908
519,0.003479553
520,0.003463192
521,0.003447801
522,0.003431313
523,0.003406387
524,0.003374507
525,0.003340708
526,0.003306304
527,0.00327403
528,0.003244354
529,0.003216524
530,0.003190899
531,0.003170291
532,0.003153818
533,0.003137987
534,0.003121435
535,0.003099935
536,0.003073269
537,0.00304501
538,0.00301593
539,0.002987144
540,0.002959313
541,0.002932563
542,0.002907394
543,0.002885124
544,0.00286605
545,0.002849079
546,0.002834046
547,0.002821836
548,0.002812125
549,0.002802592
550,0.002792197
551,0.002778894
552,0.002761683
553,0.002741743
554,0.002718914
555,0.002692577
556,0.002662527
557,0.002629715
558,0.00259441
559,0.002556689
560,0.002516775
561,0.002475447
562,0.002433171
563,0.002390285
564,0.002347203
565,0.002304743
566,0.002263498
567,0.002224061
568,0.002187025
569,0.002152995
570,0.00212257
571,0.00209671
572,0.002076265
573,0.002060663
574,0.002050083
575,0.002045342
576,0.002047152
577,0.00205349
578,0.002063749
579,0.002079602
580,0.002102706
581,0.002124127
582,0.002140329
583,0.002143711
584,0.002126052
585,0.002099575
586,0.002066223
587,0.002027581
588,0.001985122
589,0.001942264
590,0.001901463
591,0.001866627
592,0.001842384
593,0.001824852
594,0.001814327
595,0.001812253
596,0.001820865
597,0.001835147
598,0.001853604
599,0.001873976
600,0.001893348
601,0.001913933
602,0.001935476
603,0.001958077
604,0.001982208
605,0.002005795
606,0.002027981
607,0.00204705
608,0.002060271
609,0.00207134
610,0.002080904
611,0.002089868
612,0.002099481
613,0.002108962
614,0.002118487
615,0.002128729
616,0.00214107
617,0.002152877
618,0.002163409
619,0.002171826
620,0.002177153
621,0.002179182
622,0.002177341
623,0.002169413
624,0.002150609
625,0.00212999
626,0.002110133
627,0.002094577
628,0.00208849
629,0.002088648
630,0.002095739
631,0.002111939
632,0.002142059
633,0.002177652
634,0.00221644
635,0.002255839
636,0.002292728
637,0.0023267
638,0.002356084
639,0.002378066
640,0.002387872
641,0.002390784
642,0.002387401
643,0.002377454
644,0.002359354
645,0.002338734
646,0.002317847
647,0.002300224
648,0.002291095
649,0.002285627
650,0.002283729
651,0.002284695
652,0.002287134
653,0.00229418
654,0.002306815
655,0.002327102
656,0.002358069
657,0.002395379
658,0.002438227
659,0.002487145
660,0.002543623
661,0.002600586
662,0.002655102
663,0.002701387
664,0.002732123
665,0.002757031
666,0.002777515
667,0.002796021
668,0.002815356
669,0.002832566
670,0.002847545
671,0.002859822
672,0.002868868
673,0.002876001
674,0.002881616
675,0.002888677
676,0.0029001
677,0.002906847
678,0.002905957
679,0.002891874
680,0.00285966
681,0.002815094
682,0.002758384
683,0.002684868
684,0.002592068
685,0.002495146
686,0.002399846
687,0.002316081
688,0.002251134
689,0.002199001
690,0.002160984
691,0.002144154
692,0.002150899
693,0.002167694
694,0.002190087
695,0.002208012
696,0.002216954
697,0.002225534
698,0.002234518
699,0.002244341
700,0.002255821
701,0.002270434
702,0.00228924
703,0.002318364
704,0.002357374
705,0.002397686
706,0.002436253
707,0.002472917
708,0.002503377
709,0.002519638
710,0.00251646
711,0.00247406
712,0.002395357
713,0.002297494
714,0.002185562
715,0.00206397
716,0.001938266
717,0.001814488
718,0.001698182
719,0.001604724
720,0.001532051
721,0.001473432
722,0.001428216
723,0.001392819
724,0.001369145
725,0.001359824
726,0.001365951
727,0.001393611
728,0.001439081
729,0.001498514
730,0.001570205
731,0.001654257
732,0.001747069
733,0.001845346
734,0.001946423
735,0.002046059
736,0.002143376
737,0.002236924
738,0.002324834
739,0.002400217
740,0.002467284
741,0.00252752
742,0.002581449
743,0.002630343
744,0.002673761
745,0.002711799
746,0.002744641
747,0.00277733
748,0.002803436
749,0.002820814
750,0.002827757
751,0.002832678
752,0.002818646
753,0.002779319
754,0.002705401
755,0.002561629
756,0.002389336
757,0.002196838
758,0.001989442
759,0.001762184
760,0.001549107
761,0.001366796
762,0.001243613
763,0.001222812
764,0.001255978
765,0.00133772
766,0.00146975
767,0.001654981
768,0.001859749
769,0.002068581
770,0.002254416
771,0.002396397
772,0.002513765
773,0.002604215
774,0.00265406
775,0.002661417
776,0.002650093
777,0.002628436
778,0.002618967
779,0.002624383
780,0.002627649
