wv,spd
360,0.17986612
361,0.184186593
362,0.189119935
363,0.194086075
364,0.198588461
365,0.202213928
366,0.202866092
367,0.201914519
368,0.200346202
369,0.198600426
370,0.19816494
371,0.198409751
372,0.198850185
373,0.199381888
374,0.200111508
375,0.200730026
376,0.200933099
377,0.200503334
378,0.198023915
379,0.194376215
380,0.190565929
381,0.187040776
382,0.185197696
383,0.184670642
384,0.184865505
385,0.185684204
386,0.187050119
387,0.188848257
388,0.190955222
389,0.193260163
390,0.194542095
391,0.195494935
392,0.197426751
393,0.200919047
394,0.20841381
395,0.219271898
396,0.231526777
397,0.244554117
398,0.257457912
399,0.269769818
400,0.281267613
401,0.291510999
402,0.298921078
403,0.303605556
404,0.306954563
405,0.309338748
406,0.311503649
407,0.313677073
408,0.315576255
409,0.317290992
410,0.319180667
411,0.321265191
412,0.323120743
413,0.324623585
414,0.325421959
415,0.325416178
416,0.324966282
417,0.324142784
418,0.323209107
419,0.322245121
420,0.320871145
421,0.318981856
422,0.316002339
423,0.31172505
424,0.307248622
425,0.302925289
426,0.299311429
427,0.296849579
428,0.295304745
429,0.29481259
430,0.295845479
431,0.298762947
432,0.302626848
433,0.307185531
434,0.31208697
435,0.316990316
436,0.321994871
437,0.326972961
438,0.331639946
439,0.335674018
440,0.339572012
441,0.343421191
442,0.347472161
443,0.35208264
444,0.356595218
445,0.360847056
446,0.364564091
447,0.367338955
448,0.369598418
449,0.371372759
450,0.372657388
451,0.373374194
452,0.373782784
453,0.373986572
454,0.374149263
455,0.374645829
456,0.375066102
457,0.37535423
458,0.37543875
459,0.37515831
460,0.374639332
461,0.373881161
462,0.372860789
463,0.371317983
464,0.369663239
465,0.368016899
466,0.366508782
467,0.365520179
468,0.364786834
469,0.36431849
470,0.364124954
471,0.364413828
472,0.364919573
473,0.365573585
474,0.366307616
475,0.367359996
476,0.36824742
477,0.368765742
478,0.368722409
479,0.36699909
480,0.364623278
481,0.361855954
482,0.358890921
483,0.355920285
484,0.353139997
485,0.350744784
486,0.348929167
487,0.348769516
488,0.349371433
489,0.350403845
490,0.351670146
491,0.352893442
492,0.353972614
493,0.354763687
494,0.35510692
495,0.354201108
496,0.352619439
497,0.350661933
498,0.348473251
499,0.346209168
500,0.344002217
501,0.341988325
502,0.340306669
503,0.339633256
504,0.339551896
505,0.339740634
506,0.340064228
507,0.340352088
508,0.340503454
509,0.340416312
510,0.339974225
511,0.338437825
512,0.336255699
513,0.333953857
514,0.331762761
515,0.330312908
516,0.329497427
517,0.329101056
518,0.329122722
519,0.32975018
520,0.330838442
521,0.332155555
522,0.333585799
523,0.334850818
524,0.335944384
525,0.336970061
526,0.337916464
527,0.338807791
528,0.33961159
529,0.340264708
530,0.340731919
531,0.340955555
532,0.340911716
533,0.340600461
534,0.340002328
535,0.338890791
536,0.33732909
537,0.335654587
538,0.334001899
539,0.332675964
540,0.331757784
541,0.331068218
542,0.330609232
543,0.330450475
544,0.330577314
545,0.330860943
546,0.331249028
547,0.331721216
548,0.332220256
549,0.332627714
550,0.332864374
551,0.332698852
552,0.332057893
553,0.331199229
554,0.330177546
555,0.32909146
556,0.32799989
557,0.326851785
558,0.325660855
