wv,spd
360,0.227880657
361,0.233583167
362,0.240397215
363,0.247506291
364,0.254245847
365,0.26010263
366,0.262753129
367,0.263601601
368,0.263640821
369,0.26327455
370,0.263708442
371,0.264528304
372,0.265431136
373,0.266404808
374,0.268041193
375,0.26974234
376,0.270923704
377,0.271249682
378,0.268862247
379,0.264820427
380,0.260340929
381,0.25593242
382,0.252789348
383,0.250832289
384,0.24981688
385,0.249857321
386,0.251874626
387,0.255344361
388,0.259422779
389,0.263740808
390,0.266051918
391,0.267348021
392,0.269659579
393,0.273788452
394,0.282574534
395,0.295482486
396,0.310522646
397,0.327175856
398,0.345444739
399,0.364510447
400,0.383081317
401,0.400284499
402,0.413453341
403,0.422578335
404,0.429670304
405,0.435134023
406,0.439546078
407,0.443245739
408,0.446338058
409,0.449099004
410,0.452406079
411,0.456379086
412,0.460147411
413,0.463510245
414,0.465958089
415,0.467322737
416,0.468058169
417,0.468226522
418,0.468078315
419,0.467684925
420,0.466668427
421,0.464919209
422,0.461847097
423,0.45723772
424,0.452213258
425,0.447132111
426,0.442384094
427,0.438341618
428,0.435272902
429,0.43350324
430,0.433901399
431,0.437154144
432,0.441852838
433,0.447697461
434,0.454354495
435,0.461494148
436,0.468933493
437,0.476413965
438,0.483369231
439,0.489160001
440,0.494751245
441,0.500305235
442,0.506230772
443,0.513098121
444,0.519946218
445,0.526560009
446,0.532596588
447,0.537559986
448,0.541912675
449,0.545661807
450,0.548770189
451,0.551108241
452,0.552971959
453,0.554460466
454,0.555713713
455,0.55701524
456,0.558115363
457,0.559005022
458,0.559686422
459,0.560225904
460,0.560484409
461,0.560413837
462,0.559926331
463,0.558515608
464,0.556859076
465,0.555122077
466,0.55347997
467,0.55237627
468,0.551566243
469,0.551097333
470,0.551016986
471,0.551677883
472,0.552702606
473,0.554017723
474,0.555550337
475,0.557806134
476,0.559928715
477,0.561588466
478,0.562477708
479,0.56114012
480,0.558781862
481,0.555658221
482,0.551940918
483,0.547285318
484,0.542523563
485,0.538105726
486,0.534425318
487,0.533192277
488,0.533174396
489,0.533980548
490,0.535420179
491,0.537611246
492,0.539996564
493,0.542183638
494,0.543840528
495,0.543593585
496,0.542301297
497,0.540378332
498,0.537987173
499,0.535169184
500,0.532219052
501,0.529394329
502,0.526916921
503,0.525707185
504,0.525264859
505,0.525212169
506,0.525414348
507,0.525944471
508,0.526465237
509,0.526646793
510,0.526243687
511,0.523946047
512,0.520474076
513,0.5166803
514,0.512912095
515,0.509950876
516,0.507778049
517,0.506257653
518,0.505486071
519,0.506062746
520,0.507700562
521,0.509880602
