wv,spd
360,0.422673762
361,0.433378845
362,0.444690108
363,0.455685407
364,0.465487242
365,0.473262817
366,0.474643648
367,0.47254169
368,0.46906513
369,0.465171903
370,0.464034438
371,0.464351922
372,0.465130478
373,0.46617949
374,0.468028992
375,0.469789565
376,0.47058773
377,0.469847023
378,0.463943273
379,0.455091834
380,0.445823938
381,0.437253028
382,0.432918966
383,0.431855053
384,0.432511687
385,0.434607208
386,0.437725753
387,0.441692054
388,0.446383923
389,0.451600164
390,0.454761058
391,0.457389712
392,0.462325007
393,0.470849246
394,0.488355845
395,0.513429761
396,0.541722536
397,0.571851671
398,0.602021158
399,0.631086051
400,0.658276141
401,0.682489276
402,0.699768126
403,0.710384607
404,0.717826128
405,0.723023772
406,0.727914751
407,0.733046949
408,0.737598002
409,0.741745472
410,0.746236861
411,0.751101792
412,0.755432189
413,0.758954108
414,0.760893404
415,0.761029005
416,0.760148406
417,0.758403897
418,0.756385386
419,0.75426656
420,0.751178205
421,0.746873856
422,0.740002215
423,0.730076253
424,0.719681263
425,0.709647179
426,0.701282561
427,0.695629299
428,0.692138553
429,0.691131651
430,0.69373107
431,0.700791061
432,0.710077405
433,0.720990181
434,0.732675493
435,0.744308114
436,0.756173193
437,0.767983258
438,0.779104054
439,0.788818657
440,0.798220336
441,0.807496667
442,0.817207932
443,0.828159094
444,0.838838398
445,0.848862708
446,0.857582927
447,0.864030778
448,0.869233906
449,0.873271465
450,0.876132011
451,0.877613902
452,0.878389955
453,0.878728271
454,0.879059672
455,0.880384207
456,0.881586194
457,0.882505059
458,0.882934034
459,0.882403135
460,0.881285787
461,0.879582822
462,0.877237916
463,0.873587906
464,0.86968565
465,0.865841508
466,0.862392485
467,0.860377371
468,0.859032989
469,0.858361065
470,0.85836333
471,0.859540343
472,0.861199915
473,0.863146126
474,0.865184307
475,0.867739379
476,0.869777322
477,0.870828688
478,0.870447278
479,0.865916073
480,0.859781563
481,0.852710307
482,0.845203757
483,0.837864101
484,0.831064343
485,0.825251758
486,0.820884824
487,0.820597172
488,0.822161198
489,0.824738681
490,0.827823341
491,0.830507815
492,0.832762599
493,0.834344208
494,0.834930241
495,0.832771003
496,0.829175115
497,0.824843347
498,0.820130706
499,0.815634191
500,0.811444819
501,0.807728171
502,0.804720283
503,0.80381012
504,0.804041326
505,0.804659665
506,0.805312157
507,0.805331051
508,0.804669797
509,0.803270638
510,0.800947905
511,0.796140254
512,0.789909661
513,0.78348875
514,0.777457595
515,0.773447454
516,0.771152258
517,0.769981325
518,0.76990658
519,0.771347642
520,0.773935318
521,0.777094364
522,0.78052485
523,0.783501327
524,0.786010623
525,0.788326681
526,0.790422618
527,0.792346001
528,0.794026017
529,0.795327961
530,0.796175301
531,0.79638499
532,0.795934439
533,0.794914544
534,0.793323517
535,0.790802956
536,0.787493527
537,0.784008503
538,0.780611634
539,0.77791369
540,0.776069224
541,0.774702847
542,0.773808241
543,0.773533702
544,0.773834884
545,0.774406314
546,0.775117338
547,0.775850117
548,0.776472092
549,0.776825905
550,0.776769936
551,0.775846303
552,0.773925781
553,0.771567881
554,0.768909633
555,0.766188979
556,0.763552547
557,0.760894954
558,0.758259177
559,0.755821705
