wv,spd
360,0.269063503
361,0.2761015
362,0.284272641
363,0.292687565
364,0.300605536
365,0.307433903
366,0.310456127
367,0.311329067
368,0.311226904
369,0.310632616
370,0.310947418
371,0.311717987
372,0.312618196
373,0.313655049
374,0.315633476
375,0.317786515
376,0.319364697
377,0.31994763
378,0.317250937
379,0.312561661
380,0.307359993
381,0.302259117
382,0.29876247
383,0.296719909
384,0.295767426
385,0.296006262
386,0.298361003
387,0.30228126
388,0.306890666
389,0.31179741
390,0.314481676
391,0.31609413
392,0.318962395
393,0.324021667
394,0.334638894
395,0.350153774
396,0.368170828
397,0.388049066
398,0.409699261
399,0.432163507
400,0.453984052
401,0.474145979
402,0.489508897
403,0.500080705
404,0.508263469
405,0.514555871
406,0.519724488
407,0.524166107
408,0.527913094
409,0.531263947
410,0.5351758
411,0.539775968
412,0.544107139
413,0.547945678
414,0.550714791
415,0.552227914
416,0.553010225
417,0.553138614
418,0.552930355
419,0.552474022
420,0.551285625
421,0.549222946
422,0.545543015
423,0.539972842
424,0.533910692
425,0.527799964
426,0.522149801
427,0.51743269
428,0.513902605
429,0.511933029
430,0.512538195
431,0.516517699
432,0.522201598
433,0.529226601
434,0.537178636
435,0.545649469
436,0.554452538
437,0.563286781
438,0.571487665
439,0.57830447
440,0.584882379
441,0.591417849
442,0.59840852
443,0.606549323
444,0.614664674
445,0.622490227
446,0.629604042
447,0.63539499
448,0.640434861
449,0.644733369
450,0.648237109
451,0.650760531
452,0.652726173
453,0.65427506
454,0.655616283
455,0.657196641
456,0.658579051
457,0.659725487
458,0.660600543
459,0.661183417
460,0.661406279
461,0.661221862
462,0.660537064
463,0.658770084
464,0.656720996
465,0.654592156
466,0.652598858
467,0.651299894
468,0.650372028
469,0.649866343
470,0.649833977
471,0.650698304
472,0.651992619
473,0.65362078
474,0.655487239
475,0.658168316
476,0.660658836
477,0.662565351
478,0.663519919
479,0.661712468
480,0.658675373
481,0.654747188
482,0.650161743
483,0.644662261
484,0.63910985
485,0.634002566
486,0.629784822
487,0.628425181
488,0.628485918
489,0.629502773
490,0.631244123
491,0.633816361
492,0.636585712
493,0.639098763
494,0.640968502
495,0.640555501
496,0.638904214
497,0.636525691
498,0.633627534
499,0.630337298
500,0.626950085
501,0.623736143
502,0.620942533
503,0.61963284
504,0.61920929
505,0.619217157
506,0.619486094
507,0.620041549
508,0.620522261
509,0.620573759
510,0.619921386
511,0.617044687
512,0.61279887
513,0.608194053
514,0.603649139
515,0.600141644
516,0.597619712
517,0.595879972
518,0.595018208
519,0.595680714
