wv,spd
360,0.439384669
361,0.450420916
362,0.462416947
363,0.47426641
364,0.484983951
365,0.493704915
366,0.496062487
367,0.494901299
368,0.492269784
369,0.489077002
370,0.488232315
371,0.488604635
372,0.489339978
373,0.490310043
374,0.492265344
375,0.494225264
376,0.495228648
377,0.49467665
378,0.488949507
379,0.48021549
380,0.470955908
381,0.462246865
382,0.457241893
383,0.455236137
384,0.455025405
385,0.456491351
386,0.459971994
387,0.464987755
388,0.470878333
389,0.477252066
390,0.480813682
391,0.483276218
392,0.487959027
393,0.496281177
394,0.513868749
395,0.53938067
396,0.568474233
397,0.599841714
398,0.632201612
399,0.66423136
400,0.694584429
401,0.72193557
402,0.741756439
403,0.754262984
404,0.763278723
405,0.769759417
406,0.775596917
407,0.78139025
408,0.78646332
409,0.79107064
410,0.796164632
411,0.801818669
412,0.806956887
413,0.811280608
414,0.813982427
415,0.814817369
416,0.814565837
417,0.8133623
418,0.811747193
419,0.809874773
420,0.806932509
421,0.802684963
422,0.795822501
423,0.785875738
424,0.775363863
425,0.765098453
426,0.756251335
427,0.74979347
428,0.745499551
429,0.743798733
430,0.746040583
431,0.753266454
432,0.762969553
433,0.774520397
434,0.787064254
435,0.799771607
436,0.812799096
437,0.825794935
438,0.837980509
439,0.848475873
440,0.858627081
441,0.86866647
442,0.879257977
443,0.891348481
444,0.903202951
445,0.914392948
446,0.924191117
447,0.931511819
448,0.937511325
449,0.942280471
450,0.945829511
451,0.947999716
452,0.949409723
453,0.950318456
454,0.951135814
455,0.952800512
456,0.954286158
457,0.955453515
458,0.956129134
459,0.955945373
460,0.955157101
461,0.953744292
462,0.951622009
463,0.948016346
464,0.944101274
465,0.940208256
466,0.936695457
467,0.934632063
468,0.933261812
469,0.93260324
470,0.932674885
471,0.934047222
472,0.935971022
473,0.93824631
474,0.940674305
475,0.943802118
476,0.94642067
477,0.948000312
478,0.948039591
479,0.943650424
480,0.937476516
481,0.930185616
482,0.922272205
483,0.9140926
484,0.906318009
485,0.899517477
486,0.89424479
487,0.89344734
488,0.894723415
489,0.897199988
490,0.900369346
491,0.903495789
492,0.906342506
493,0.908551037
494,0.909718215
495,0.907831788
496,0.904326975
497,0.899953842
498,0.895072818
499,0.890176475
500,0.885480821
501,0.881242752
502,0.877757668
503,0.876622558
504,0.876786351
505,0.877426445
506,0.878172874
507,0.878436804
508,0.878061771
509,0.876883507
510,0.87464869
511,0.869479239
512,0.862595499
513,0.855419457
514,0.848602295
515,0.843908012
516,0.841049671
517,0.839439034
518,0.839083493
519,0.840573251
520,0.843471646
521,0.847073197
522,0.851031661
523,0.854526401
524,0.857530177
525,0.860335231
526,0.862899005
527,0.865219593
528,0.867230415
529,0.868830025
530,0.869948745
531,0.870452106
532,0.870303273
533,0.869533956
534,0.868119776
535,0.865625739
536,0.862191498
537,0.858500481
538,0.854833961
539,0.851803899
540,0.849587381
541,0.847856462
542,0.846634865
543,0.846156478
544,0.846393406
545,0.846963108
546,0.847720265
547,0.848530054
548,0.849245727
549,0.849700809
550,0.849741518
551,0.848900557
552,0.847036242
553,0.844689488
554,0.841982365
555,0.839081943
556,0.836114645
557,0.833095014
558,0.830103278
559,0.827420831
560,0.825177372
561,0.822929204
562,0.820558131
563,0.817693353
564,0.814114094
565,0.810417473
566,0.806751072
567,0.803334117
568,0.800354779
569,0.797740579
570,0.795558691
571,0.793975115
572,0.79312557
573,0.792757571
574,0.792822897
575,0.793493748
576,0.794905186
577,0.796254039
578,0.797223151
579,0.797550559
580,0.796973825
581,0.794974387
582,0.791164398
583,0.784250319
584,0.77280122
585,0.759936988
586,0.746489525
587,0.733515382
588,0.722141564
589,0.712279141
590,0.704442918
591,0.699824929
592,0.699948967
593,0.702389061
594,0.706658244
595,0.712174296
596,0.718289375
597,0.724957228
598,0.731839538
599,0.738495231
600,0.74439466
601,0.749699414
602,0.754238605
603,0.757720351
604,0.759725928
605,0.760704577
606,0.760691404
