wv,spd
360,0.266932964
361,0.273706019
362,0.281608015
363,0.289758176
364,0.297424823
365,0.304024726
366,0.306835979
367,0.307540715
368,0.30733484
369,0.306718409
370,0.307257861
371,0.308365673
372,0.309602052
373,0.310914099
374,0.31283769
375,0.314748853
376,0.316036493
377,0.31633237
378,0.313513398
379,0.308818728
380,0.303669423
381,0.298670173
382,0.295358509
383,0.293539524
384,0.292794079
385,0.293190658
386,0.295502454
387,0.299240023
388,0.303635061
389,0.308333814
390,0.310935944
391,0.312571377
392,0.315502167
393,0.320651084
394,0.331397176
395,0.347051561
396,0.365172535
397,0.385090679
398,0.406593591
399,0.428749323
400,0.450211972
401,0.470002443
402,0.485066235
403,0.495422989
404,0.50342983
405,0.509585619
406,0.514674842
407,0.519087613
408,0.522825122
409,0.526172221
410,0.530047894
411,0.534572542
412,0.538822889
413,0.542581558
414,0.545286298
415,0.546756089
416,0.547504842
417,0.547608793
418,0.547391176
419,0.546940267
420,0.545755565
421,0.54368794
422,0.53996551
423,0.534303606
424,0.528150141
425,0.521963
426,0.516294062
427,0.511642694
428,0.508196831
429,0.506314814
430,0.506984353
431,0.510982335
432,0.516659677
433,0.523650944
434,0.531526804
435,0.539865196
436,0.548523068
437,0.557213604
438,0.565304756
439,0.572082579
440,0.578632951
441,0.585141242
442,0.592084289
443,0.600130081
444,0.608135283
445,0.615838885
446,0.622822285
447,0.628477812
448,0.633380651
449,0.637543797
450,0.640918255
451,0.643324614
452,0.645182848
453,0.646635532
454,0.647895038
455,0.649417877
456,0.650753081
457,0.651859283
458,0.652697146
459,0.653238952
460,0.653420031
461,0.653191984
462,0.652459443
463,0.65062654
464,0.648512304
465,0.646323502
466,0.64428097
467,0.6429708
468,0.642040908
469,0.641537547
470,0.64150697
471,0.642359853
472,0.643635273
473,0.645234942
474,0.647061527
475,0.649661899
476,0.652065992
477,0.653890669
478,0.65477711
479,0.652953804
480,0.649923563
481,0.646019757
482,0.641473055
483,0.636019111
484,0.630521715
485,0.625478387
486,0.621332467
487,0.620084226
488,0.620254219
489,0.62135756
490,0.623146772
491,0.625628114
492,0.628252566
493,0.630606353
494,0.63232559
495,0.631861866
496,0.630204976
497,0.627840221
498,0.624965966
499,0.621677339
500,0.618285477
501,0.615069687
502,0.612278998
503,0.610992014
504,0.610599756
505,0.610638976
506,0.610934854
507,0.611489475
508,0.611955702
509,0.611992776
510,0.61133194
511,0.608471155
512,0.604260087
513,0.599701166
514,0.595211983
515,0.591780186
516,0.589342833
517,0.587682545
518,0.586887121
519,0.587577045
520,0.589434326
521,0.591895401
522,0.594724894
523,0.59740746
524,0.599896014
525,0.602332115
526,0.604659736
527,0.60678643
528,0.608677804
529,0.61033082
530,0.611713767
531,0.612858534
532,0.613701344
533,0.614111185
534,0.614012003
535,0.61297369
536,0.611061633
537,0.608809948
538,0.606406093
539,0.60416621
540,0.602237284
541,0.600569546
542,0.599250257
543,0.59857887
544,0.598590374
545,0.598961651
546,0.599609256
547,0.600536227
548,0.601646006
549,0.602676928
550,0.603473127
551,0.603624463
552,0.602985024
553,0.60196197
554,0.600623131
555,0.599041939
556,0.59728694
557,0.595412076
558,0.593480051
559,0.591693282
560,0.590148628
561,0.588543475
562,0.586801887
563,0.584696174
564,0.582088709
565,0.579333603
566,0.576514661
567,0.573702514
568,0.570973337
569,0.568451345
570,0.566234946
571,0.564514339
572,0.563451767
573,0.562848687
574,0.562696517
575,0.563168824
576,0.564408481
577,0.565782428
578,0.567059517
579,0.568111181
580,0.568808079
581,0.568544507
582,0.566957653
583,0.563011646
584,0.555568457
585,0.546872437
586,0.53746742
587,0.527937055
588,0.518877506
589,0.510669291
590,0.503799975
591,0.499279201
592,0.498372406
593,0.499299824
594,0.501776695
595,0.505526483
596,0.510278463
597,0.515709639
598,0.521522224
599,0.527341306
600,0.532725215
601,0.53775239
602,0.54225117
603,0.545942783
604,0.548436582
605,0.550108969
606,0.550970197
607,0.550923407
608,0.549744129
609,0.548013508
610,0.545930624
611,0.543774545
612,0.541931689
613,0.540157497
614,0.538505256
615,0.537130415
616,0.53633523
617,0.535592318
618,0.53476429
619,0.533647537
620,0.531940579
621,0.52988565
622,0.527469814
623,0.524546087
624,0.520758271
625,0.516876876
626,0.51314491
627,0.50992626
628,0.50778985
629,0.506249189
630,0.505309999
631,0.505064964
632,0.505761385
633,0.506869614
634,0.508221507
635,0.509689629
636,0.511218965
637,0.512390256
638,0.512953579
639,0.512464106
640,0.51014322
641,0.506925225
642,0.502946615
643,0.498292446
644,0.492969722
645,0.487412691
646,0.481855601
647,0.476602346
648,0.472049296
649,0.468044817
650,0.464695513
651,0.462149173
652,0.460599393
653,0.459937006
654,0.460196674
655,0.46152097
656,0.46414876
657,0.467582673
658,0.471678346
659,0.476408184
660,0.481828392
661,0.487246901
662,0.492333531
663,0.496466994
664,0.498869509
665,0.500502408
666,0.501477897
667,0.501922131
668,0.501966357
669,0.501663804
670,0.501106322
671,0.500460029
672,0.499902755
673,0.499235779
674,0.498448998
675,0.49772802
676,0.49725458
677,0.496301025
678,0.494602174
679,0.491636217
680,0.486942738
681,0.481119394
